<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
20140107,1500,1.63896,1.6399,1.6374,1.6398
20140107,1600,1.6398,1.64221,1.63955,1.64193
20140107,1700,1.64194,1.64313,1.64165,1.64232
20140107,1800,1.64232,1.64245,1.64106,1.64121
20140107,1900,1.64126,1.64153,1.64036,1.64072
20140107,2000,1.64074,1.64088,1.64031,1.64046
20140107,2100,1.64045,1.6405,1.63983,1.64014
20140107,2200,1.64014,1.64051,1.63981,1.63997
20140107,2300,1.63997,1.64021,1.6395,1.63992
20140108,0,1.63992,1.63992,1.63763,1.63821
20140108,100,1.63822,1.63987,1.63799,1.6389
20140108,200,1.6389,1.63967,1.63889,1.63945
20140108,300,1.63944,1.63986,1.63892,1.63975
20140108,400,1.63975,1.64161,1.6395,1.64152
20140108,500,1.64152,1.64203,1.64058,1.64082
20140108,600,1.64083,1.64161,1.64058,1.641
20140108,700,1.641,1.64199,1.64055,1.64165
20140108,800,1.64166,1.64271,1.6413,1.64258
20140108,900,1.64258,1.64303,1.64155,1.64155
20140108,1000,1.64158,1.64212,1.64086,1.64161
20140108,1100,1.6416,1.6424,1.6412,1.64229
20140108,1200,1.6423,1.64333,1.6422,1.64272
20140108,1300,1.6427,1.64346,1.63995,1.64325
20140108,1400,1.64326,1.64566,1.64275,1.64463
20140108,1500,1.64466,1.64719,1.64451,1.64705
20140108,1600,1.64703,1.64703,1.64534,1.64594
20140108,1700,1.64593,1.64673,1.6442,1.64435
20140108,1800,1.64433,1.64555,1.64428,1.64472
20140108,1900,1.64474,1.64539,1.64358,1.64489
20140108,2000,1.64484,1.64591,1.64413,1.64515
20140108,2100,1.64513,1.64519,1.64418,1.64482
20140108,2200,1.64483,1.64546,1.64426,1.64426
20140108,2300,1.64426,1.64461,1.64415,1.64444
20140109,0,1.64444,1.64514,1.6441,1.64491
20140109,100,1.6449,1.64572,1.64476,1.64557
20140109,200,1.64557,1.64557,1.64479,1.64543
20140109,300,1.64544,1.64604,1.64501,1.64538
20140109,400,1.64539,1.6454,1.64445,1.64464
20140109,500,1.64465,1.64544,1.64462,1.6454
20140109,600,1.64541,1.64627,1.64541,1.64615
20140109,700,1.64614,1.64761,1.64569,1.64752
20140109,800,1.64751,1.6479,1.64455,1.64558
20140109,900,1.6456,1.64684,1.64484,1.64588
20140109,1000,1.64588,1.64598,1.64531,1.64561
20140109,1100,1.6456,1.64604,1.64513,1.64514
20140109,1200,1.64513,1.64713,1.6451,1.64578
20140109,1300,1.64581,1.64972,1.64544,1.64724
20140109,1400,1.64724,1.64764,1.6452,1.64558
20140109,1500,1.64557,1.6478,1.64549,1.64631
20140109,1600,1.64632,1.6469,1.64546,1.64579
20140109,1700,1.64579,1.64623,1.64529,1.64584
20140109,1800,1.64585,1.64643,1.64579,1.64604
20140109,1900,1.64602,1.6473,1.64583,1.64712
20140109,2000,1.64714,1.64842,1.64669,1.64811
20140109,2100,1.64811,1.64868,1.64769,1.64801
20140109,2200,1.648,1.64819,1.64713,1.64732
20140109,2300,1.64734,1.64796,1.64715,1.64765
20140110,0,1.64769,1.64788,1.64718,1.64735
20140110,100,1.64735,1.64798,1.64723,1.64774
20140110,200,1.64774,1.64782,1.6474,1.64772
20140110,300,1.64775,1.6481,1.64758,1.64788
20140110,400,1.64786,1.64813,1.64754,1.64803
20140110,500,1.64803,1.64806,1.64759,1.64779
20140110,600,1.64776,1.64814,1.64727,1.64741
20140110,700,1.64741,1.648,1.6467,1.64711
20140110,800,1.6471,1.64723,1.64582,1.64627
20140110,900,1.64631,1.64631,1.64031,1.64154
20140110,1000,1.64154,1.64163,1.64022,1.64073
20140110,1100,1.64073,1.64235,1.64056,1.6422
20140110,1200,1.64218,1.64229,1.64024,1.64107
20140110,1300,1.64107,1.64953,1.63805,1.64756
20140110,1400,1.64753,1.65089,1.64523,1.64999
20140110,1500,1.64999,1.6517,1.648,1.64841
20140110,1600,1.64842,1.64897,1.64629,1.64704
20140110,1700,1.64701,1.64766,1.64566,1.64707
20140110,1800,1.64708,1.64805,1.64687,1.64738
20140110,1900,1.64738,1.64802,1.64711,1.6473
20140110,2000,1.64731,1.6485,1.64689,1.64836
20140110,2100,1.64838,1.64847,1.64752,1.64785
20140112,2200,1.64829,1.64866,1.64754,1.64858
20140112,2300,1.64866,1.6494,1.6483,1.64938
20140113,0,1.6494,1.6494,1.64834,1.64839
20140113,100,1.64839,1.64941,1.64808,1.64925
20140113,200,1.64925,1.65057,1.64925,1.64983
20140113,300,1.64983,1.6506,1.64965,1.65052
20140113,400,1.6505,1.65076,1.64984,1.64991
20140113,500,1.64991,1.65029,1.64969,1.6498
20140113,600,1.64978,1.64989,1.64934,1.64952
20140113,700,1.64952,1.64988,1.64781,1.64802
20140113,800,1.64802,1.64877,1.64214,1.64361
20140113,900,1.64364,1.6448,1.64314,1.64343
20140113,1000,1.64342,1.64573,1.64324,1.64506
20140113,1100,1.64506,1.64659,1.64398,1.64479
20140113,1200,1.64471,1.64478,1.64252,1.64333
20140113,1300,1.64333,1.64334,1.63469,1.63587
20140113,1400,1.63587,1.63729,1.6356,1.63657
20140113,1500,1.63656,1.63839,1.63646,1.63824
20140113,1600,1.63825,1.63877,1.6377,1.63777
20140113,1700,1.63777,1.63817,1.6367,1.63679
20140113,1800,1.63685,1.63738,1.63587,1.63643
20140113,1900,1.63643,1.63898,1.63643,1.63896
20140113,2000,1.63899,1.63956,1.63803,1.63956
20140113,2100,1.63956,1.6396,1.63825,1.63829
20140113,2200,1.63828,1.639,1.63807,1.63826
20140113,2300,1.63826,1.63903,1.63826,1.63886
20140114,0,1.63885,1.63963,1.63836,1.63928
20140114,100,1.63929,1.63935,1.63829,1.63891
20140114,200,1.63891,1.6398,1.63891,1.6398
20140114,300,1.6398,1.63986,1.6383,1.63839
20140114,400,1.63839,1.63896,1.63778,1.63867
20140114,500,1.63867,1.63937,1.6385,1.63853
20140114,600,1.63861,1.63904,1.63832,1.63866
20140114,700,1.63867,1.63984,1.63673,1.63935
20140114,800,1.63935,1.64288,1.63915,1.64231
20140114,900,1.64229,1.64472,1.63963,1.64089
20140114,1000,1.6409,1.64168,1.63969,1.64063
20140114,1100,1.64062,1.64356,1.64025,1.64262
20140114,1200,1.64262,1.64443,1.64261,1.6436
20140114,1300,1.6436,1.64517,1.6413,1.64143
20140114,1400,1.64144,1.64302,1.64075,1.6416
20140114,1500,1.64161,1.64642,1.64154,1.64608
20140114,1600,1.646,1.64617,1.6443,1.64484
20140114,1700,1.64484,1.64571,1.6443,1.64499
20140114,1800,1.64498,1.64526,1.64395,1.64399
20140114,1900,1.64398,1.64481,1.64343,1.64345
20140114,2000,1.64345,1.64476,1.64335,1.64444
20140114,2100,1.64443,1.64451,1.64371,1.64383
20140114,2200,1.6439,1.64427,1.64301,1.64348
20140114,2300,1.64348,1.64394,1.64307,1.64325
20140115,0,1.64324,1.6434,1.64291,1.6432
20140115,100,1.64321,1.64375,1.64118,1.64154
20140115,200,1.64154,1.64229,1.64137,1.6422
20140115,300,1.64222,1.64261,1.64122,1.64205
20140115,400,1.64203,1.64253,1.64163,1.64194
20140115,500,1.64196,1.64256,1.64152,1.64209
20140115,600,1.64209,1.64219,1.6407,1.64171
20140115,700,1.6417,1.6417,1.63957,1.64115
20140115,800,1.64115,1.64115,1.6377,1.64018
20140115,900,1.64014,1.64223,1.63956,1.64205
20140115,1000,1.64204,1.64361,1.64176,1.64273
20140115,1100,1.64275,1.64371,1.6418,1.64224
20140115,1200,1.64224,1.6427,1.64,1.64034
20140115,1300,1.64033,1.64066,1.63269,1.63488
20140115,1400,1.63488,1.63552,1.6325,1.63425
20140115,1500,1.63424,1.63588,1.63215,1.63504
20140115,1600,1.63503,1.63788,1.63468,1.63739
20140115,1700,1.63738,1.6376,1.63538,1.63568
20140115,1800,1.63568,1.63692,1.63513,1.63654
20140115,1900,1.63655,1.63692,1.636,1.63682
20140115,2000,1.63679,1.63778,1.63674,1.63734
20140115,2100,1.63738,1.63756,1.6369,1.63698
20140115,2200,1.63701,1.63757,1.6358,1.63669
20140115,2300,1.63668,1.63676,1.63585,1.63606
20140116,0,1.63613,1.63632,1.63468,1.6356
20140116,100,1.63562,1.63735,1.63552,1.63653
20140116,200,1.63656,1.63738,1.63581,1.63682
20140116,300,1.63685,1.63739,1.63659,1.63711
20140116,400,1.6371,1.63725,1.63649,1.63702
20140116,500,1.637,1.63713,1.63471,1.63558
20140116,600,1.63558,1.63723,1.63499,1.63597
20140116,700,1.63598,1.63668,1.63385,1.63459
20140116,800,1.63458,1.63469,1.63141,1.63377
20140116,900,1.63376,1.63558,1.63296,1.63485
20140116,1000,1.63485,1.63568,1.63265,1.6333
20140116,1100,1.6333,1.63469,1.63259,1.63345
20140116,1200,1.63347,1.63463,1.63277,1.63333
20140116,1300,1.63331,1.63726,1.63316,1.63669
20140116,1400,1.63669,1.63831,1.6358,1.63589
20140116,1500,1.6359,1.63772,1.63365,1.63443
20140116,1600,1.63442,1.63459,1.63226,1.63361
20140116,1700,1.6336,1.63435,1.63214,1.63432
20140116,1800,1.63431,1.63488,1.63375,1.63443
20140116,1900,1.63443,1.63638,1.63415,1.63568
20140116,2000,1.63566,1.63627,1.63518,1.6354
20140116,2100,1.63539,1.63588,1.6351,1.63534
20140116,2200,1.63531,1.63579,1.63438,1.63489
20140116,2300,1.63489,1.63562,1.63451,1.63463
20140117,0,1.63455,1.63503,1.6341,1.63473
20140117,100,1.63473,1.63483,1.6332,1.63327
20140117,200,1.63327,1.63329,1.6324,1.63309
20140117,300,1.6331,1.63426,1.6331,1.63425
20140117,400,1.63424,1.63429,1.63282,1.63323
20140117,500,1.63324,1.63342,1.6331,1.63341
20140117,600,1.63341,1.63372,1.63289,1.63309
20140117,700,1.63308,1.63391,1.63172,1.63248
20140117,800,1.63248,1.63376,1.6309,1.63249
20140117,900,1.63246,1.6458,1.63109,1.64427
20140117,1000,1.64427,1.64545,1.64312,1.64324
20140117,1100,1.64324,1.64518,1.643,1.64412
20140117,1200,1.64412,1.64517,1.64324,1.64491
20140117,1300,1.64491,1.64577,1.64319,1.64488
20140117,1400,1.64486,1.64533,1.64351,1.64362
20140117,1500,1.64362,1.64451,1.64276,1.64439
20140117,1600,1.64439,1.64522,1.64245,1.64277
20140117,1700,1.64277,1.64346,1.64101,1.64103
20140117,1800,1.64104,1.64119,1.64029,1.6409
20140117,1900,1.64092,1.64242,1.6405,1.64202
20140117,2000,1.64202,1.64202,1.64058,1.6409
20140117,2100,1.6409,1.64226,1.64059,1.64206
20140119,2200,1.64167,1.64211,1.64111,1.64147
20140119,2300,1.6415,1.64204,1.64109,1.64173
20140120,0,1.64172,1.6422,1.63972,1.63996
20140120,100,1.63994,1.64123,1.63949,1.64105
20140120,200,1.64105,1.64181,1.64085,1.6416
20140120,300,1.64158,1.6417,1.64048,1.64124
20140120,400,1.64124,1.64166,1.64111,1.64141
20140120,500,1.64139,1.64205,1.64086,1.64116
20140120,600,1.64115,1.643,1.64104,1.64272
20140120,700,1.64271,1.64296,1.64188,1.64229
20140120,800,1.64229,1.64459,1.64228,1.64443
20140120,900,1.64442,1.64519,1.64423,1.6447
20140120,1000,1.6447,1.64488,1.64356,1.64426
20140120,1100,1.64427,1.64504,1.6427,1.64354
20140120,1200,1.64354,1.64504,1.64325,1.64349
20140120,1300,1.64352,1.64398,1.64174,1.64295
20140120,1400,1.64297,1.64373,1.64294,1.64338
20140120,1500,1.64338,1.64364,1.6418,1.64212
20140120,1600,1.64213,1.64301,1.64154,1.642
20140120,1700,1.64197,1.6429,1.64197,1.64222
20140120,1800,1.64222,1.64318,1.64222,1.64313
20140120,1900,1.64316,1.64361,1.64294,1.64337
20140120,2000,1.64331,1.64379,1.64319,1.64374
20140120,2100,1.64374,1.64377,1.64249,1.64274
20140120,2200,1.64274,1.64327,1.64246,1.6428
20140120,2300,1.6427,1.64318,1.64158,1.64257
20140121,0,1.64258,1.64265,1.64158,1.64197
20140121,100,1.64199,1.64216,1.64107,1.64178
20140121,200,1.64178,1.64301,1.64171,1.64292
20140121,300,1.64293,1.64328,1.64258,1.64275
20140121,400,1.64275,1.64289,1.6423,1.64252
20140121,500,1.64253,1.6435,1.64241,1.64342
20140121,600,1.64341,1.64423,1.64251,1.64394
20140121,700,1.64394,1.64463,1.64296,1.64318
20140121,800,1.64318,1.64335,1.64068,1.64203
20140121,900,1.64203,1.643,1.64122,1.64254
20140121,1000,1.64249,1.64526,1.64171,1.6441
20140121,1100,1.64409,1.64411,1.64152,1.6416
20140121,1200,1.64165,1.64353,1.63993,1.64307
20140121,1300,1.64307,1.64791,1.64145,1.64737
20140121,1400,1.64739,1.64854,1.6461,1.64688
20140121,1500,1.64688,1.64721,1.64575,1.6464
20140121,1600,1.64642,1.64787,1.646,1.64681
20140121,1700,1.64681,1.64759,1.6464,1.64751
20140121,1800,1.64754,1.64769,1.64694,1.64769
20140121,1900,1.64767,1.64841,1.64719,1.64768
20140121,2000,1.6477,1.64799,1.64703,1.64727
20140121,2100,1.64726,1.64793,1.64724,1.64758
20140121,2200,1.64757,1.64774,1.64719,1.64738
20140121,2300,1.64738,1.6479,1.64734,1.64736
20140122,0,1.64736,1.64904,1.64698,1.64848
20140122,100,1.64849,1.64886,1.64718,1.64793
20140122,200,1.64793,1.64848,1.64758,1.64815
20140122,300,1.6481,1.64882,1.64761,1.64828
20140122,400,1.64828,1.64834,1.64757,1.64808
20140122,500,1.64807,1.64809,1.6468,1.64698
20140122,600,1.64698,1.6476,1.64674,1.64718
20140122,700,1.64716,1.64836,1.64608,1.64657
20140122,800,1.64657,1.64672,1.64505,1.64586
20140122,900,1.64585,1.65518,1.64542,1.65499
20140122,1000,1.65501,1.65515,1.65257,1.65326
20140122,1100,1.65326,1.65657,1.65314,1.65484
20140122,1200,1.65483,1.65643,1.65393,1.65604
20140122,1300,1.65605,1.65784,1.65581,1.65761
20140122,1400,1.65761,1.65777,1.65526,1.65635
20140122,1500,1.65635,1.65872,1.65596,1.65817
20140122,1600,1.65827,1.65862,1.65681,1.65681
20140122,1700,1.65681,1.65766,1.65637,1.65765
20140122,1800,1.65758,1.65818,1.65654,1.65772
20140122,1900,1.65771,1.65782,1.65731,1.65769
20140122,2000,1.65784,1.65807,1.65745,1.65775
20140122,2100,1.65776,1.65784,1.65659,1.6574
20140122,2200,1.65739,1.65759,1.65663,1.65674
20140122,2300,1.65675,1.65692,1.65575,1.65616
20140123,0,1.65615,1.6565,1.65566,1.6562
20140123,100,1.65626,1.6571,1.65589,1.65667
20140123,200,1.65666,1.65758,1.65655,1.65688
20140123,300,1.65692,1.65768,1.65638,1.65643
20140123,400,1.65644,1.65659,1.65585,1.65625
20140123,500,1.65626,1.65647,1.65579,1.65622
20140123,600,1.65622,1.65691,1.6561,1.65671
20140123,700,1.65671,1.6584,1.65605,1.65811
20140123,800,1.65809,1.6616,1.65805,1.66132
20140123,900,1.66131,1.66145,1.65921,1.66008
20140123,1000,1.66006,1.66042,1.65889,1.6593
20140123,1100,1.65928,1.6605,1.65842,1.65961
20140123,1200,1.6596,1.66035,1.65915,1.65995
20140123,1300,1.65995,1.66168,1.6593,1.66149
20140123,1400,1.66149,1.66201,1.65938,1.66041
20140123,1500,1.66059,1.66358,1.65933,1.663
20140123,1600,1.66302,1.66319,1.66036,1.66106
20140123,1700,1.66106,1.66207,1.66055,1.66158
20140123,1800,1.66158,1.6632,1.66144,1.66279
20140123,1900,1.66278,1.66334,1.66019,1.66283
20140123,2000,1.66283,1.66332,1.66221,1.66329
20140123,2100,1.66329,1.66428,1.66314,1.6637
20140123,2200,1.6637,1.66389,1.66333,1.66376
20140123,2300,1.66376,1.6639,1.66295,1.66316
20140124,0,1.66316,1.66333,1.66225,1.6624
20140124,100,1.6624,1.66263,1.66216,1.66237
20140124,200,1.66236,1.66329,1.6623,1.66304
20140124,300,1.66304,1.66368,1.6628,1.66355
20140124,400,1.66355,1.66378,1.66318,1.66352
20140124,500,1.66352,1.66366,1.66308,1.66337
20140124,600,1.66337,1.6635,1.66203,1.66219
20140124,700,1.66224,1.66599,1.66202,1.66485
20140124,800,1.66488,1.66679,1.66214,1.66289
20140124,900,1.6629,1.66319,1.66066,1.66211
20140124,1000,1.66211,1.66368,1.66151,1.66156
20140124,1100,1.66156,1.66183,1.65838,1.66119
20140124,1200,1.6612,1.66163,1.64953,1.65152
20140124,1300,1.65152,1.65295,1.64986,1.65285
20140124,1400,1.6528,1.65303,1.64878,1.64973
20140124,1500,1.64975,1.65186,1.64791,1.65012
20140124,1600,1.65012,1.65073,1.64794,1.64894
20140124,1700,1.64894,1.65084,1.64885,1.65058
20140124,1800,1.65056,1.65102,1.64967,1.6499
20140124,1900,1.6499,1.65072,1.64947,1.65067
20140124,2000,1.65067,1.65077,1.64954,1.65001
20140124,2100,1.65001,1.65066,1.64772,1.64772
20140126,2200,1.65033,1.6506,1.64746,1.64762
20140126,2300,1.64765,1.64919,1.64736,1.64919
20140127,0,1.64921,1.65035,1.64788,1.64889
20140127,100,1.64888,1.64983,1.64873,1.64965
20140127,200,1.64966,1.65007,1.64905,1.64998
20140127,300,1.64998,1.65038,1.64957,1.65009
20140127,400,1.65009,1.65054,1.64992,1.65005
20140127,500,1.65006,1.65134,1.65006,1.65115
20140127,600,1.65115,1.65142,1.65043,1.65045
20140127,700,1.65046,1.65345,1.64885,1.65267
20140127,800,1.65266,1.65291,1.65123,1.65237
20140127,900,1.65238,1.65411,1.65074,1.65383
20140127,1000,1.65381,1.65703,1.65289,1.6558
20140127,1100,1.65579,1.65634,1.65426,1.65618
20140127,1200,1.65622,1.65736,1.65444,1.65478
20140127,1300,1.6548,1.65794,1.65456,1.65779
20140127,1400,1.65779,1.65865,1.65692,1.65722
20140127,1500,1.65719,1.65856,1.65653,1.65723
20140127,1600,1.65721,1.6587,1.65694,1.65864
20140127,1700,1.65864,1.65864,1.65709,1.65825
20140127,1800,1.65826,1.65827,1.65684,1.65728
20140127,1900,1.65729,1.65814,1.65726,1.65732
20140127,2000,1.65736,1.65883,1.65729,1.65821
20140127,2100,1.65823,1.65853,1.65751,1.65841
20140127,2200,1.65841,1.65849,1.65721,1.65778
20140127,2300,1.65778,1.65781,1.65707,1.65731
20140128,0,1.65734,1.65809,1.65705,1.65715
20140128,100,1.65715,1.65822,1.65702,1.65822
20140128,200,1.65823,1.65842,1.65795,1.6584
20140128,300,1.6584,1.66171,1.65839,1.66132
20140128,400,1.66131,1.66134,1.66011,1.66037
20140128,500,1.66037,1.66131,1.66028,1.66084
20140128,600,1.66083,1.66253,1.66064,1.66176
20140128,700,1.66173,1.66176,1.66024,1.66045
20140128,800,1.66045,1.66124,1.6593,1.66049
20140128,900,1.6605,1.66073,1.65487,1.65687
20140128,1000,1.65688,1.657,1.65357,1.65484
20140128,1100,1.65485,1.65775,1.65456,1.65641
20140128,1200,1.65641,1.65758,1.65586,1.65711
20140128,1300,1.65711,1.66147,1.65653,1.66001
20140128,1400,1.66001,1.66082,1.65916,1.65968
20140128,1500,1.65968,1.66017,1.6579,1.65844
20140128,1600,1.65847,1.65906,1.65766,1.65793
20140128,1700,1.65793,1.65823,1.65666,1.65673
20140128,1800,1.65673,1.65727,1.65663,1.65699
20140128,1900,1.65698,1.65802,1.65633,1.6578
20140128,2000,1.6578,1.65824,1.65752,1.65822
20140128,2100,1.65821,1.65859,1.65766,1.65793
20140128,2200,1.65793,1.65798,1.65603,1.65631
20140128,2300,1.65631,1.65713,1.65614,1.65671
20140129,0,1.65671,1.65776,1.65647,1.65725
20140129,100,1.65725,1.6582,1.65725,1.6579
20140129,200,1.65789,1.65871,1.65734,1.65785
20140129,300,1.65785,1.65795,1.65698,1.65741
20140129,400,1.65743,1.65762,1.65712,1.65721
20140129,500,1.65722,1.65798,1.65721,1.65787
20140129,600,1.65787,1.65826,1.6575,1.65819
20140129,700,1.65822,1.65944,1.65674,1.65742
20140129,800,1.65742,1.66065,1.65698,1.66008
20140129,900,1.66005,1.66005,1.65787,1.65828
20140129,1000,1.65828,1.65965,1.65735,1.65787
20140129,1100,1.65787,1.65821,1.65455,1.65573
20140129,1200,1.65575,1.65636,1.65433,1.65574
20140129,1300,1.65574,1.65586,1.65253,1.65498
20140129,1400,1.65499,1.65704,1.65425,1.65659
20140129,1500,1.65656,1.65695,1.65473,1.65502
20140129,1600,1.65503,1.65627,1.65503,1.65594
20140129,1700,1.65593,1.65732,1.65553,1.6567
20140129,1800,1.65667,1.659,1.65667,1.65772
20140129,1900,1.6576,1.65805,1.65518,1.6574
20140129,2000,1.65741,1.65741,1.65484,1.65531
20140129,2100,1.65531,1.65651,1.65494,1.65619
20140129,2200,1.65618,1.65672,1.65503,1.65546
20140129,2300,1.65546,1.65615,1.65529,1.65573
20140130,0,1.65573,1.65618,1.65549,1.65583
20140130,100,1.65589,1.65605,1.65498,1.65518
20140130,200,1.65516,1.65588,1.65494,1.65586
20140130,300,1.65586,1.65619,1.65553,1.65557
20140130,400,1.65555,1.6564,1.65533,1.65613
20140130,500,1.65618,1.65624,1.65503,1.65504
20140130,600,1.65503,1.65598,1.65453,1.65596
20140130,700,1.65592,1.65599,1.65193,1.65238
20140130,800,1.65236,1.65276,1.65058,1.65154
20140130,900,1.65155,1.65159,1.64502,1.64524
20140130,1000,1.64524,1.64621,1.64448,1.64618
20140130,1100,1.64617,1.64939,1.64487,1.64874
20140130,1200,1.64877,1.64925,1.64776,1.64801
20140130,1300,1.64801,1.65092,1.6469,1.65065
20140130,1400,1.65065,1.65192,1.64924,1.65024
20140130,1500,1.65024,1.65184,1.64944,1.64979
20140130,1600,1.64981,1.65027,1.6479,1.64859
20140130,1700,1.64859,1.6496,1.64812,1.64812
20140130,1800,1.64812,1.64889,1.64775,1.64821
20140130,1900,1.64821,1.64863,1.64759,1.6477
20140130,2000,1.64771,1.64801,1.64733,1.64743
20140130,2100,1.64743,1.64916,1.64715,1.64844
20140130,2200,1.64848,1.64936,1.64804,1.64928
20140130,2300,1.64928,1.64973,1.64876,1.64962
20140131,0,1.6496,1.64976,1.64878,1.64878
20140131,100,1.64879,1.64921,1.64851,1.64889
20140131,200,1.64889,1.64901,1.64789,1.64791
20140131,300,1.64791,1.64878,1.64739,1.64743
20140131,400,1.64745,1.64812,1.64653,1.64754
20140131,500,1.64754,1.64856,1.64707,1.64824
20140131,600,1.64821,1.64855,1.64733,1.64739
20140131,700,1.64741,1.64813,1.64617,1.64627
20140131,800,1.64626,1.64782,1.64548,1.64711
20140131,900,1.64708,1.64746,1.64447,1.6448
20140131,1000,1.64478,1.64707,1.64444,1.64506
20140131,1100,1.64508,1.64756,1.644,1.64594
20140131,1200,1.64594,1.64714,1.64592,1.64619
20140131,1300,1.64619,1.64781,1.64492,1.64744
20140131,1400,1.64743,1.64851,1.64635,1.64659
20140131,1500,1.64662,1.6474,1.64272,1.64356
20140131,1600,1.64365,1.64601,1.64348,1.64489
20140131,1700,1.6449,1.64661,1.64452,1.64588
20140131,1800,1.64588,1.64642,1.644,1.64401
20140131,1900,1.64401,1.64452,1.64304,1.64326
20140131,2000,1.64323,1.64421,1.64304,1.64376
20140131,2100,1.64377,1.64443,1.64334,1.64352
20140202,2200,1.64186,1.64338,1.64179,1.64291
20140202,2300,1.64291,1.64405,1.64274,1.64368
20140203,0,1.64367,1.64374,1.64298,1.64324
20140203,100,1.64325,1.6433,1.64236,1.64268
20140203,200,1.6427,1.64272,1.64201,1.64221
20140203,300,1.64222,1.64321,1.6421,1.64294
20140203,400,1.64294,1.64309,1.64254,1.64269
20140203,500,1.64266,1.64292,1.64251,1.64259
20140203,600,1.64259,1.64308,1.64185,1.64303
20140203,700,1.64304,1.64356,1.63918,1.63943
20140203,800,1.63942,1.64118,1.63809,1.63952
20140203,900,1.63952,1.6412,1.6345,1.63452
20140203,1000,1.63452,1.63581,1.6323,1.63312
20140203,1100,1.63311,1.63484,1.63253,1.63327
20140203,1200,1.63327,1.63472,1.63317,1.63397
20140203,1300,1.63397,1.63462,1.63341,1.63461
20140203,1400,1.63461,1.63512,1.63402,1.63474
20140203,1500,1.6347,1.63665,1.63259,1.63311
20140203,1600,1.63312,1.63367,1.63014,1.6306
20140203,1700,1.63059,1.63145,1.62902,1.63105
20140203,1800,1.63105,1.63146,1.62937,1.62987
20140203,1900,1.62987,1.63075,1.62928,1.63061
20140203,2000,1.63061,1.63127,1.63007,1.63054
20140203,2100,1.63054,1.63111,1.63014,1.63036
20140203,2200,1.6304,1.63099,1.6303,1.63086
20140203,2300,1.63086,1.6316,1.63036,1.63081
20140204,0,1.6308,1.63154,1.63062,1.63131
20140204,100,1.63131,1.63132,1.63024,1.6305
20140204,200,1.6305,1.63074,1.63002,1.6302
20140204,300,1.6302,1.63121,1.6297,1.6298
20140204,400,1.6298,1.6298,1.62828,1.62829
20140204,500,1.62829,1.62962,1.62823,1.62891
20140204,600,1.62891,1.62899,1.62566,1.62755
20140204,700,1.62756,1.62877,1.62725,1.62856
20140204,800,1.62856,1.62987,1.62778,1.62936
20140204,900,1.62936,1.63416,1.62835,1.63308
20140204,1000,1.63308,1.63443,1.63254,1.63319
20140204,1100,1.63314,1.63444,1.63112,1.63184
20140204,1200,1.63184,1.63329,1.63165,1.63195
20140204,1300,1.63197,1.6321,1.63014,1.63033
20140204,1400,1.63037,1.63068,1.62902,1.63007
20140204,1500,1.63007,1.63167,1.62901,1.62952
20140204,1600,1.62953,1.63098,1.62905,1.62989
20140204,1700,1.6299,1.63218,1.62983,1.63211
20140204,1800,1.63228,1.6327,1.63175,1.63232
20140204,1900,1.63232,1.63269,1.63157,1.63204
20140204,2000,1.63204,1.6326,1.63199,1.6326
20140204,2100,1.63259,1.63325,1.63229,1.63246
20140204,2200,1.63247,1.63327,1.63213,1.63246
20140204,2300,1.63246,1.63296,1.63215,1.63291
20140205,0,1.6329,1.63398,1.6328,1.63305
20140205,100,1.63303,1.63376,1.63258,1.63337
20140205,200,1.63336,1.63357,1.63255,1.63278
20140205,300,1.63278,1.63302,1.63211,1.6329
20140205,400,1.63294,1.63353,1.63272,1.63331
20140205,500,1.63332,1.63408,1.63307,1.63374
20140205,600,1.63377,1.63406,1.63269,1.63322
20140205,700,1.63323,1.63328,1.63072,1.63168
20140205,800,1.63168,1.63201,1.63056,1.63167
20140205,900,1.63171,1.63375,1.62656,1.62712
20140205,1000,1.62712,1.62815,1.62671,1.62782
20140205,1100,1.62781,1.62819,1.62648,1.62737
20140205,1200,1.62739,1.62807,1.62627,1.62632
20140205,1300,1.62632,1.6286,1.62522,1.62685
20140205,1400,1.62685,1.62949,1.6263,1.62819
20140205,1500,1.62819,1.63215,1.62644,1.63051
20140205,1600,1.63055,1.63229,1.62986,1.63063
20140205,1700,1.63063,1.63215,1.63046,1.6321
20140205,1800,1.6321,1.63327,1.63189,1.6323
20140205,1900,1.63234,1.63267,1.63111,1.63123
20140205,2000,1.63124,1.63124,1.63054,1.63104
20140205,2100,1.63103,1.63117,1.63064,1.63087
20140205,2200,1.63085,1.63157,1.62998,1.63105
20140205,2300,1.63107,1.63239,1.63092,1.63231
20140206,0,1.63234,1.63286,1.63169,1.63174
20140206,100,1.63177,1.63195,1.63074,1.63115
20140206,200,1.63115,1.63171,1.63085,1.63134
20140206,300,1.63134,1.63134,1.63044,1.63044
20140206,400,1.63044,1.6315,1.63044,1.63099
20140206,500,1.63099,1.63134,1.62978,1.63005
20140206,600,1.63005,1.63149,1.62939,1.63118
20140206,700,1.63115,1.63163,1.63039,1.63131
20140206,800,1.6313,1.6315,1.62865,1.62929
20140206,900,1.62929,1.63003,1.62899,1.62958
20140206,1000,1.62959,1.62971,1.62901,1.62911
20140206,1100,1.62911,1.63148,1.62724,1.6302
